swing_id,golfer_id,skill_level,club_type,accel_max,accel_mean,age,age_capability_factor,air_density_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,club_speed_max,club_speed_mean,compensation_count,compensation_severity,course_type_encoded,dominant_hand_encoded,downswing_speed_range,downswing_speed_skewness,downswing_speed_variance,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_factor,height_m,hour_of_day,humidity_pct,jerk_max,jerk_mean,jerk_std,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,lag_release_smoothness,links_course_flag,motion_smoothness,normalized_distance_factor,over_top_flag,peak_speed_pct_of_swing,physical_profile_score,power_potential_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,sequence_efficiency_index,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_high_freq_noise,swing_spectral_entropy,swing_speed_index,swing_tempo_ratio,swings_in_session,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_effect_severity,wind_headwind_component,wind_speed_mph,xfactor_age_adjusted,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_stretch,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
454,49,amateur_edge,driver,0.0,0.0,57,0.76,0.9714,2,1.0,0.3997,0.4805,5.484157218967921,1000000.0,1000000.0,5,1.0,3,1,1000000.0,0.0,0.0,1,1,244.1,0.158,0.8,0.934,5,1,9.97,0.9429,1.65,13.0,34.9,0.0,0.0,0.0,0.4213,0.3517,3.62,32.99,0.3572,1.0,0,0.0,0.8025,1,0.0,0.8726,0.0,9.1133,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.0186,10.0,27.5,0.9546,0.6219,0.6991,0.0,0.3684,117.39,0.0879,2.3,169.8,0.4333,-12.79,13.0,0.0,0.5998,14.63,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,16,64.72,106.97,28.16,0.6574,76.4
455,50,amateur_edge,driver,0.0,0.0,41,0.88,0.9284,1,1.0,0.3084,0.4029,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,622.6,0.1361,0.3,0.8,3,1,8.12,1.0114,1.77,10.1,69.6,0.0,0.0,0.0,0.3513,0.3853,4.84,42.94,0.3607,1.0,0,0.0,1.134,1,0.0,0.7979,0.0,8.8719,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,1.7082,10.0,26.5,0.9696,0.4172,0.3673,0.0,0.3582,-281.4,0.0963,-10.25,275.8,0.3433,1.04,10.3,0.0,0.4868,20.19,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,6,64.21,115.66,24.76,0.7728,80.54
456,51,amateur_edge,driver,0.0,0.0,33,0.94,0.9297,2,1.0,0.3575,0.6882,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,610.8,0.1015,0.75,1.02,7,1,9.53,1.0343,1.81,10.8,62.5,0.0,0.0,0.0,0.5168,0.4601,7.66,40.02,0.393,1.0,0,0.0,1.2572,1,0.0,0.9631,0.0,5.2245,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.3188,10.0,24.6,0.9899,0.3623,0.7049,0.0,0.4717,127.54,0.115,1.53,11.0,0.2667,7.85,8.0,0.0,0.3633,19.13,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,15,69.44,120.42,23.27,0.7425,82.68
457,52,elite_edge,driver,0.0,0.0,60,0.7375,0.9833,1,1.0,0.4833,0.4483,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,142.2,0.4322,0.65,0.934,5,1,10.2,1.0629,1.86,10.9,69.4,0.0,0.0,0.0,0.5197,0.3938,5.27,24.02,0.4221,1.0,1,0.0,1.1891,1,0.0,0.8745,0.0,4.5579,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,2.255,10.0,11.0,0.8185,0.5357,0.7133,0.0,0.3753,-162.69,0.0984,-16.76,262.7,0.5633,-2.15,16.9,0.0,0.3787,11.06,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,13,85.63,147.78,23.95,0.5851,105.68
458,53,elite_edge,driver,0.0,0.0,47,0.835,0.9478,1,0.95,0.5159,0.4003,5.484157218967921,1000000.0,1000000.0,5,1.0,2,1,1000000.0,0.0,0.0,1,1,449.8,0.1454,0.55,1.001,6,1,10.61,1.04,1.82,9.8,39.6,0.0,0.0,0.0,0.4444,0.3581,10.84,32.31,0.4696,1.0,0,0.0,1.1973,1,0.0,0.9016,0.0,2.9806,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.9037,10.0,24.7,0.9891,0.4905,0.5816,0.0,0.3007,135.35,0.0895,-11.13,298.8,0.4233,6.12,12.7,0.0,0.3706,13.34,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,11,85.28,145.47,28.18,0.6838,105.1
459,54,amateur_edge,driver,0.0,0.0,51,0.805,0.9906,1,1.0,0.4663,0.4413,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,79.2,0.069,0.3,0.934,5,0,8.76,0.9257,1.62,14.2,83.9,0.0,0.0,0.0,0.4148,0.4203,7.42,39.52,0.3686,1.0,0,0.0,0.9417,1,0.0,0.8046,0.0,5.3261,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.9099,10.0,18.2,0.9783,0.5417,0.6819,0.0,0.3818,-134.4,0.1051,0.55,172.8,0.1467,-4.37,4.4,0.0,0.5507,21.38,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,6,62.09,100.4,24.82,0.6313,77.79
460,55,amateur_edge,driver,0.0,0.0,31,0.955,0.942,2,0.95,0.3921,0.4967,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,501.4,0.2325,0.95,1.02,7,1,10.56,0.9714,1.7,8.9,73.0,0.0,0.0,0.0,0.4365,0.4873,7.12,28.3,0.4532,1.0,0,0.0,1.5412,1,0.0,0.9811,0.0,3.9747,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,1.3805,10.0,14.6,0.9179,0.3979,0.3174,0.0,0.4544,147.14,0.1218,-8.11,334.0,0.6167,16.63,18.5,0.0,0.4358,19.19,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,19,66.78,113.64,22.23,0.7819,80.82
461,56,amateur_edge,driver,0.0,0.0,52,0.7975,0.9482,1,1.0,0.4287,0.4301,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,446.8,0.3,0.7,1.02,7,0,10.84,0.9429,1.65,11.4,46.0,0.0,0.0,0.0,0.4253,0.305,10.57,20.03,0.4932,1.0,1,0.0,1.0087,1,0.0,0.8971,0.0,1.895,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.7384,10.0,16.0,0.946,0.4013,0.4463,0.0,0.4671,90.59,0.0762,-1.54,197.9,0.1667,-4.76,5.0,0.0,0.5762,18.87,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,14,68.6,118.04,29.93,0.7454,81.28
462,57,amateur_edge,driver,0.0,0.0,49,0.82,0.9453,2,1.0,0.473,0.4462,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,472.2,0.3549,0.9,1.02,7,1,10.92,0.9771,1.71,11.6,71.8,0.0,0.0,0.0,0.3559,0.504,4.44,28.07,0.494,1.0,1,0.0,1.0037,1,0.0,0.9413,0.0,6.3221,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,5.3689,10.0,27.7,0.9513,0.3615,0.6994,0.0,0.4916,63.29,0.126,10.75,114.4,0.3933,-4.87,11.8,0.0,0.5711,12.16,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,18,62.95,104.19,23.91,0.7478,76.66
463,58,amateur_edge,driver,0.0,0.0,63,0.715,0.9656,1,1.0,0.3771,0.4995,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,294.1,0.1307,0.4,0.8,3,0,10.3,1.0,1.75,15.2,59.2,0.0,0.0,0.0,0.4837,0.4082,11.11,43.14,0.5492,1.0,0,0.0,1.3134,1,0.0,0.7688,0.0,3.883,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,2.276,10.0,13.4,0.8891,0.6028,0.759,0.0,0.2213,1.53,0.1021,-1.7,345.1,0.22,6.38,6.6,0.0,0.4654,14.58,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,8,70.38,121.52,25.35,0.6703,89.35
464,59,semi_pro_edge,driver,0.0,0.0,37,0.91,0.9888,1,1.0,0.418,0.4457,5.484157218967921,1000000.0,1000000.0,5,1.0,3,0,1000000.0,0.0,0.0,1,1,94.6,0.1946,0.3,1.001,6,1,10.55,1.0743,1.88,13.5,54.5,0.0,0.0,0.0,0.3323,0.4166,4.61,28.84,0.5156,1.0,0,0.0,1.4251,1,0.0,0.8914,0.0,6.256,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.2447,10.0,16.7,0.9579,0.5255,0.7748,0.0,0.2413,-236.06,0.1042,4.26,13.7,0.6,17.49,18.0,0.0,0.5949,20.32,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,6,73.51,122.36,26.78,0.6816,90.16
465,60,amateur_edge,driver,0.0,0.0,33,0.94,0.9008,1,0.95,0.4824,0.528,5.484157218967921,1000000.0,1000000.0,5,1.0,0,0,1000000.0,0.0,0.0,1,1,872.2,0.0722,0.4,1.02,7,1,9.9,1.0343,1.81,9.5,72.9,0.0,0.0,0.0,0.5012,0.3179,8.49,23.13,0.3173,1.0,0,0.0,1.1762,1,0.0,0.9106,0.0,2.7244,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.4014,10.0,19.2,0.9882,0.4093,0.5687,0.0,0.2356,133.1,0.0795,-1.33,330.5,0.09,2.35,2.7,0.0,0.4041,23.78,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,8,61.52,104.38,24.95,0.7205,72.98
466,61,amateur_edge,driver,0.0,0.0,35,0.925,0.9545,2,1.0,0.4477,0.4969,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,391.1,0.3589,1.0,0.934,5,1,10.12,1.0571,1.85,14.8,76.8,0.0,0.0,0.0,0.3492,0.3536,9.76,34.79,0.5499,1.0,1,0.0,1.678,1,0.0,0.9724,0.0,3.5645,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.372,10.0,6.5,0.6396,0.4239,0.6369,0.0,0.3787,31.79,0.0884,2.85,66.8,0.1033,1.22,3.1,0.0,0.5622,14.92,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,20,74.85,125.47,27.93,0.7929,88.1
467,62,amateur_edge,driver,0.0,0.0,52,0.7975,0.9039,1,0.95,0.4763,0.4958,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,844.4,0.3841,0.4,0.867,4,1,9.2,1.0286,1.8,8.6,69.9,0.0,0.0,0.0,0.3824,0.4323,3.4,35.04,0.536,1.0,1,0.0,0.7831,1,0.0,0.82,0.0,10.3059,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,1.9492,10.0,22.2,0.9999,0.5526,0.5434,0.0,0.4287,-20.01,0.1081,11.67,141.4,0.6233,-14.61,18.7,0.0,0.4307,16.81,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,8,60.7,101.19,24.41,0.8397,76.59
468,63,amateur_edge,driver,0.0,0.0,41,0.88,0.9339,2,1.0,0.5235,0.6127,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,573.1,0.1769,1.0,0.8,3,1,10.24,1.04,1.82,15.5,49.1,0.0,0.0,0.0,0.4971,0.3677,3.2,35.64,0.3219,1.0,0,0.0,1.5891,1,0.0,0.91,0.0,11.1375,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,2.3602,10.0,8.1,0.7102,0.5997,0.7614,0.0,0.2329,-163.35,0.0919,-5.69,295.4,0.21,2.7,6.3,0.0,0.5873,15.13,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,20,68.05,112.12,27.61,0.7922,83.68
469,64,amateur_edge,driver,0.0,0.0,60,0.7375,0.9813,1,1.0,0.3109,0.5697,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,159.0,0.3187,0.7,0.867,4,1,8.8,0.9657,1.69,12.3,55.3,0.0,0.0,0.0,0.334,0.4372,7.1,36.58,0.4953,1.0,1,0.0,1.0177,1,0.0,0.8342,0.0,5.1521,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.2355,10.0,24.6,0.9899,0.4591,0.6769,0.0,0.3359,-86.45,0.1093,-11.29,267.1,0.3767,-0.57,11.3,0.0,0.4884,12.29,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,14,69.53,114.94,26.31,0.6463,81.49
470,65,amateur_edge,driver,0.0,0.0,63,0.715,0.9278,1,1.0,0.4931,0.41,5.484157218967921,1000000.0,1000000.0,5,1.0,2,1,1000000.0,0.0,0.0,1,1,627.7,0.1751,0.55,1.02,7,1,10.21,1.0571,1.85,11.2,74.5,0.0,0.0,0.0,0.4203,0.3944,4.61,20.69,0.5423,1.0,0,0.0,1.2788,1,0.0,0.8825,0.0,4.4881,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,1.0011,10.0,25.1,0.9856,0.5183,0.158,0.0,0.4139,-207.37,0.0986,-13.93,301.3,0.5433,8.47,16.3,0.0,0.3974,10.17,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,11,60.0,100.07,26.95,0.7295,72.59
471,66,amateur_edge,driver,0.0,0.0,63,0.715,0.9645,1,1.0,0.4276,0.696,5.484157218967921,1000000.0,1000000.0,5,1.0,2,1,1000000.0,0.0,0.0,1,1,303.4,0.1352,0.7,0.8,3,1,10.43,1.0171,1.78,15.0,55.6,0.0,0.0,0.0,0.333,0.3046,5.3,28.48,0.3623,1.0,0,0.0,1.4694,1,0.0,0.818,0.0,5.3736,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,2.1596,10.0,8.8,0.7386,0.5791,0.4908,0.0,0.3887,83.28,0.0761,-1.34,330.2,0.09,2.34,2.7,0.0,0.5666,23.48,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,14,66.74,111.46,28.45,0.7603,80.76
472,67,amateur_edge,driver,0.0,0.0,43,0.865,0.9429,1,1.0,0.5259,0.6352,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,493.2,0.3827,0.25,0.8,3,1,10.92,0.9771,1.71,11.9,84.2,0.0,0.0,0.0,0.3371,0.4614,3.38,38.08,0.5262,1.0,1,0.0,1.3533,1,0.0,0.778,0.0,11.2663,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.6824,10.0,11.0,0.8185,0.4596,0.6789,0.0,0.2823,134.18,0.1153,9.75,77.2,0.3333,2.22,10.0,0.0,0.3575,13.66,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,5,64.84,108.51,26.71,0.6299,77.71
473,68,amateur_edge,driver,0.0,0.0,60,0.7375,0.9737,2,1.0,0.4377,0.4574,5.484157218967921,1000000.0,1000000.0,5,1.0,3,1,1000000.0,0.0,0.0,1,1,224.1,0.1247,0.75,0.934,5,1,8.27,1.04,1.82,14.5,46.8,0.0,0.0,0.0,0.3843,0.3396,9.34,26.23,0.3243,1.0,0,0.0,1.0933,1,0.0,0.8838,0.0,2.8084,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,1.8071,10.0,28.6,0.9347,0.4687,0.3625,0.0,0.3742,-154.46,0.0849,-8.0,268.2,0.2667,-0.25,8.0,0.0,0.548,13.61,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,15,60.0,103.09,28.11,0.712,70.74
474,69,amateur_edge,driver,0.0,0.0,50,0.8125,0.9741,2,0.95,0.3697,0.6518,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,220.4,0.2875,0.75,0.934,5,1,8.16,1.0457,1.83,16.2,55.3,0.0,0.0,0.0,0.5391,0.3363,8.5,30.16,0.4864,1.0,0,0.0,1.4081,1,0.0,0.904,0.0,3.5482,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.2292,10.0,6.4,0.635,0.3875,0.5211,0.0,0.4471,-98.5,0.0841,16.8,111.0,0.6,-6.45,18.0,0.0,0.354,11.01,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,15,60.0,100.0,25.25,0.7059,71.84
475,70,amateur_edge,driver,0.0,0.0,65,0.7,0.9753,1,0.95,0.438,0.5695,5.484157218967921,1000000.0,1000000.0,5,1.0,3,1,1000000.0,0.0,0.0,1,1,210.7,0.2189,0.65,1.02,7,1,10.28,0.9943,1.74,17.1,50.3,0.0,0.0,0.0,0.3222,0.4982,11.95,38.58,0.5237,1.0,0,0.0,1.2938,1,0.0,0.8781,0.0,3.2285,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.2598,10.0,8.8,0.7386,0.4912,0.769,0.0,0.3581,33.59,0.1245,-11.61,253.7,0.4033,-3.4,12.1,0.0,0.4302,10.54,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,13,62.98,107.32,23.95,0.6548,80.48
476,71,amateur_edge,driver,0.0,0.0,40,0.8875,0.9452,1,1.0,0.3654,0.4276,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,472.9,0.182,0.7,0.867,4,1,9.84,1.08,1.89,15.9,38.7,0.0,0.0,0.0,0.3783,0.4319,8.6,44.37,0.3138,1.0,0,0.0,1.3353,1,0.0,0.9003,0.0,5.1593,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.724,10.0,12.5,0.8646,0.5382,0.7232,0.0,0.4452,-198.02,0.108,-10.45,293.6,0.38,4.56,11.4,0.0,0.4461,20.31,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,14,64.24,107.9,24.98,0.7254,77.22
477,72,amateur_edge,driver,0.0,0.0,53,0.79,0.8959,1,1.0,0.3457,0.6903,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,917.5,0.4019,0.55,0.934,5,0,9.13,0.9714,1.7,14.8,83.0,0.0,0.0,0.0,0.5377,0.3524,4.52,44.92,0.381,1.0,1,0.0,0.853,1,0.0,0.8498,0.0,9.9381,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,1.9011,10.0,28.7,0.9327,0.3854,0.419,0.0,0.4641,-293.25,0.0881,-5.28,200.2,0.51,-14.36,15.3,0.0,0.5781,17.3,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,11,65.7,111.49,25.45,0.6613,80.6
478,73,amateur_edge,driver,0.0,0.0,34,0.9325,0.975,1,1.0,0.4255,0.5873,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,213.2,0.3694,0.3,0.8,3,1,10.36,0.9943,1.74,10.6,74.5,0.0,0.0,0.0,0.355,0.5002,5.71,29.95,0.4305,1.0,1,0.0,1.22,1,0.0,0.8067,0.0,5.2452,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.0103,10.0,26.4,0.971,0.4112,0.7991,0.0,0.3257,-298.69,0.125,13.42,60.0,0.5167,7.75,15.5,0.0,0.5661,17.61,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,6,64.43,100.99,25.53,0.5706,79.89
479,74,amateur_edge,driver,0.0,0.0,59,0.745,0.9332,1,0.95,0.3243,0.6811,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,578.9,0.4347,0.7,0.934,5,1,9.2,0.9714,1.7,9.9,61.2,0.0,0.0,0.0,0.3001,0.4284,3.23,39.55,0.4634,1.0,1,0.0,1.3506,1,0.0,0.861,0.0,12.2446,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.1762,10.0,11.0,0.8185,0.4532,0.6685,0.0,0.2143,-267.35,0.1071,15.02,84.0,0.5033,1.58,15.1,0.0,0.5375,18.58,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,14,61.58,110.15,25.59,0.7641,75.01
480,75,elite_edge,driver,0.0,0.0,38,0.9025,0.9879,1,1.0,0.3472,0.679,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,102.4,0.317,0.55,1.02,7,0,10.13,0.9314,1.63,14.5,75.1,0.0,0.0,0.0,0.3105,0.3854,6.8,44.16,0.3083,1.0,1,0.0,1.2402,1,0.0,0.898,0.0,6.4941,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.3014,10.0,10.7,0.8085,0.4329,0.5918,0.0,0.3388,98.44,0.0964,-2.86,260.6,0.0967,-0.47,2.9,0.0,0.5601,16.83,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,11,93.46,159.05,23.87,0.716,118.43
481,76,amateur_edge,driver,0.0,0.0,48,0.8275,0.9207,1,1.0,0.3453,0.4459,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,691.6,0.3749,0.6,0.8,3,1,10.02,1.0857,1.9,11.8,83.1,0.0,0.0,0.0,0.5442,0.5245,10.38,38.92,0.5209,1.0,1,0.0,1.0177,1,0.0,0.8483,0.0,3.7495,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,5.1723,10.0,22.5,0.9996,0.3859,0.7387,0.0,0.2616,100.04,0.1311,18.33,99.8,0.62,-3.17,18.6,0.0,0.4392,13.09,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,12,60.0,102.75,22.92,0.6591,72.55
482,77,amateur_edge,driver,0.0,0.0,56,0.7675,0.8961,1,0.95,0.4837,0.4919,5.484157218967921,1000000.0,1000000.0,5,1.0,0,1,1000000.0,0.0,0.0,1,1,916.1,0.0885,0.4,0.867,4,0,9.65,0.9657,1.69,8.7,52.4,0.0,0.0,0.0,0.4391,0.4629,10.66,42.1,0.5206,1.0,0,0.0,1.167,1,0.0,0.7968,0.0,3.9493,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,5.4854,10.0,26.3,0.9723,0.3796,0.6371,0.0,0.4246,-64.79,0.1157,2.98,74.2,0.1033,0.84,3.1,0.0,0.4485,15.8,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,8,61.68,104.86,24.71,0.7479,72.55
483,78,elite_edge,driver,0.0,0.0,56,0.7675,0.9981,2,1.0,0.4456,0.559,5.484157218967921,1000000.0,1000000.0,5,1.0,3,1,1000000.0,0.0,0.0,1,1,15.9,0.1485,0.75,1.02,7,0,8.58,0.9543,1.67,11.8,71.3,0.0,0.0,0.0,0.4086,0.3001,6.16,20.85,0.3484,1.0,0,0.0,1.311,1,0.0,0.9,0.0,3.3847,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,4.5935,10.0,27.8,0.9495,0.4656,0.4456,0.0,0.2544,-113.26,0.075,1.36,6.4,0.4067,12.12,12.2,0.0,0.5225,13.52,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,15,96.37,158.77,27.41,0.7387,119.83
484,79,amateur_edge,driver,0.0,0.0,64,0.7075,0.9891,2,1.0,0.3521,0.4148,5.484157218967921,1000000.0,1000000.0,5,1.0,1,1,1000000.0,0.0,0.0,1,1,92.0,0.213,0.95,0.934,5,0,10.5,0.9143,1.6,13.1,62.8,0.0,0.0,0.0,0.5566,0.5279,5.81,30.49,0.4059,1.0,1,0.0,1.0145,1,0.0,0.8749,0.0,5.2478,1,0.9449385797495198,0.002749999999999938,0.0,0.25600000000001444,0.5629999999999993,19.455369999999974,1,0.7058823529411764,0.0,0.0,10000.0,3.8893,10.0,22.0,1.0,0.4662,0.8593,0.0,0.2788,-0.38,0.132,1.29,82.5,0.0433,0.17,1.3,0.0,0.4022,12.64,0.5487449999999999,0.04200999999999988,0.0,0.034170000000000006,19,68.94,114.33,26.77,0.8435,87.22
