swing_id,golfer_id,skill_level,club_type,age_capability_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,compensation_severity,course_type_encoded,dominant_hand_encoded,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_m,hour_of_day,humidity_pct,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,links_course_flag,normalized_distance_factor,over_top_flag,physical_profile_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_tempo_ratio,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_headwind_component,wind_speed_mph,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
440,44,amateur,driver,0.7825,2,1.0,0.78,0.6607,5.484157218967921,0.2,0,1,1,0,77.4,0.0444,1.0,1.001,6,1,9.34,1.89,11.0,60.5,0.8,0.4995,6.13,58.6,0.77,0,0.9706,0,0.966,9.5595,0,0.9121095966558352,-0.00536,-4.034000000000006,0.90299999999999,16.407249999999987,0,0.9523809523809524,2.6387,24.3,0.9921,0.8,1.1575,0.0,0.75,-164.42,0.2248,-1.79,218.0,-2.29,2.9,0.8,23.55,0.60486,0.06156,0.03427,29,69.43,119.1,14.67,0.1358,83.94
441,45,amateur,driver,0.9025,0,1.0,0.78,0.739,5.484157218967921,0.4,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.4343,12.91,43.68,0.77,0,0.6754,0,0.7663,3.3834,1,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,0,0.8695652173913044,2.4959,17.6,0.971,0.8,1.0795,0.0,0.75,-202.73,0.1737,-17.15,224.9,-17.21,24.3,0.8,26.72,0.5822100000000001,0.0593399999999999,0.0,4,67.44,113.47,18.14,0.3881,82.11
442,45,amateur,driver,0.9025,0,1.0,0.78,0.7555,5.484157218967921,0.2,0,1,0,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.5954,7.16,51.24,0.77,0,0.6754,1,0.7663,7.1564,0,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,0,1.0169491525423728,2.3187,17.6,0.971,0.8,1.1687,0.0,0.75,-103.99,0.2679,-17.15,224.9,-17.21,24.3,0.8,18.32,0.59951,0.0741400000000001,0.06811,4,60.0,104.32,10.17,0.0,72.94
443,45,amateur,driver,0.9025,0,1.0,0.78,0.7495,5.484157218967921,0.4,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.6097,11.63,38.87,0.77,0,0.6754,0,0.7663,3.3422,0,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,1,1.0344827586206895,3.0201,17.6,0.971,0.8,1.2113,0.0,0.75,45.7,0.2439,-17.15,224.9,-17.21,24.3,0.8,25.79,0.58731,0.0817000000000001,0.03427,4,65.89,110.79,14.38,0.3095,84.62
444,45,amateur,driver,0.9025,0,1.0,0.78,0.6986,5.484157218967921,0.8,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.4097,10.84,40.91,0.77,0,0.6754,1,0.7663,3.774,1,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,1,0.9523809523809524,1.6965,17.6,0.971,0.8,0.3854,0.0,0.75,-127.43,0.1229,-17.15,224.9,-17.21,24.3,0.8,15.53,0.58481,0.0640599999999997,0.10217,4,62.2,100.75,23.89,0.551,79.45
445,45,amateur,driver,0.9025,0,1.0,0.78,0.809,5.484157218967921,0.2,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.4771,12.83,37.17,0.77,0,0.6754,0,0.7663,2.8971,0,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,0,0.9375,1.6905,17.6,0.971,0.8,0.4457,0.0,0.75,-48.59,0.2147,-17.15,224.9,-17.21,24.3,0.8,28.21,0.5803099999999999,0.0530299999999999,0.06834,4,62.98,106.48,11.08,0.0922,77.35
446,45,amateur,driver,0.9025,0,1.0,0.78,0.8129,5.484157218967921,0.4,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.5947,7.98,36.83,0.77,0,0.6754,0,0.7663,4.6153,0,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,1,1.0344827586206895,2.364,17.6,0.971,0.8,1.2376,0.0,0.75,-185.57,0.2379,-17.15,224.9,-17.21,24.3,0.8,25.48,0.5929599999999999,0.0652600000000001,0.03407,4,62.22,106.67,13.43,0.3354,73.61
447,45,amateur,driver,0.9025,0,1.0,0.78,0.7599,5.484157218967921,0.2,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.6451,9.15,50.53,0.77,0,0.6754,0,0.7663,5.5224,0,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,0,0.9375,2.5076,17.6,0.971,0.8,1.6055,0.0,0.75,-231.3,0.2903,-17.15,224.9,-17.21,24.3,0.8,25.8,0.5839400000000001,0.0675099999999999,0.0,4,70.12,109.94,10.35,0.0831,88.8
448,45,amateur,driver,0.9025,0,1.0,0.78,0.6852,5.484157218967921,0.4,0,1,1,1,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.4381,12.92,38.09,0.77,0,0.6754,0,0.7663,2.9481,0,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,0,0.9375,2.272,17.6,0.971,0.8,0.8106,0.0,0.75,-83.27,0.1752,-17.15,224.9,-17.21,24.3,0.8,24.3,0.5815400000000002,0.0821800000000001,0.0,4,68.63,110.71,15.31,0.2741,82.1
449,45,amateur,driver,0.9025,0,1.0,0.78,0.7552,5.484157218967921,0.6,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.6031,7.35,49.94,0.77,0,0.6754,0,0.7663,6.7946,1,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,1,0.9523809523809524,2.5079,17.6,0.971,0.8,1.5007,0.0,0.75,-48.94,0.2111,-17.15,224.9,-17.21,24.3,0.8,29.53,0.58138,0.0613000000000001,0.0,4,71.82,119.09,17.81,0.5129,84.16
450,45,amateur,driver,0.9025,0,1.0,0.78,0.6901,5.484157218967921,0.4,0,1,1,0,0.4,0.2377,0.2,0.7,2,1,8.6,1.86,12.9,46.6,0.8,0.4685,14.96,49.32,0.77,0,0.6754,0,0.7663,3.2968,0,0.909135375420354,-0.02944,-2.971999999999994,-0.1580000000000113,24.789279999999994,1,0.9375,1.6705,17.6,0.971,0.8,0.4278,0.0,0.75,30.15,0.1874,-17.15,224.9,-17.21,24.3,0.8,18.92,0.5887499999999999,0.1042,0.06795,4,60.58,100.0,15.05,0.2692,73.1
451,46,amateur_edge,driver,0.7825,2,1.0,0.395,0.578,5.484157218967921,1.0,0,0,1,1,968.5,0.1823,0.8,1.001,6,1,9.22,1.82,13.4,41.7,0.3526,0.4443,9.11,34.22,0.4799,0,1.4514,1,0.926,3.7563,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,1.5136,18.3,0.9795,0.5126,0.3385,0.0,0.4824,72.14,0.1111,8.37,32.2,13.29,15.7,0.4253,16.78,0.5487449999999999,0.0420099999999998,0.03417,16,62.39,102.72,22.84,0.677,77.54
452,47,amateur_edge,driver,0.8875,1,1.0,0.5455,0.5682,5.484157218967921,1.0,2,1,1,1,112.7,0.1065,0.7,1.02,7,1,10.14,1.79,10.8,55.0,0.3681,0.5251,7.6,20.96,0.4018,0,0.9684,1,0.9396,2.7579,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,2.231,25.6,0.9806,0.4097,0.9232,0.0,0.2655,-190.52,0.1313,8.43,110.5,-3.15,9.0,0.4232,13.47,0.5487449999999999,0.0420099999999998,0.03417,14,60.0,101.83,23.45,0.7731,73.53
453,48,elite_edge,driver,0.8725,1,1.0,0.4645,0.4508,5.484157218967921,1.0,2,1,1,1,114.9,0.079,0.7,1.001,6,0,8.56,1.59,13.7,32.6,0.3698,0.5322,9.49,37.71,0.3052,0,0.9769,1,0.9006,3.9737,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,5.1547,18.3,0.9795,0.5827,0.7506,0.0,0.4889,-87.86,0.1331,4.85,120.0,-2.8,5.6,0.455,15.7,0.5487449999999999,0.0420099999999998,0.03417,14,90.73,152.52,24.61,0.7028,112.42
454,49,amateur_edge,driver,0.76,2,1.0,0.3997,0.4805,5.484157218967921,1.0,3,1,1,1,244.1,0.158,0.8,0.934,5,1,9.97,1.65,13.0,34.9,0.4213,0.3517,3.62,32.99,0.3572,0,0.8025,1,0.8726,9.1133,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,3.0186,27.5,0.9546,0.6219,0.6991,0.0,0.3684,117.39,0.0879,2.3,169.8,-12.79,13.0,0.5998,14.63,0.5487449999999999,0.0420099999999998,0.03417,16,64.72,106.97,28.16,0.6574,76.4
455,50,amateur_edge,driver,0.88,1,1.0,0.3084,0.4029,5.484157218967921,1.0,0,1,1,1,622.6,0.1361,0.3,0.8,3,1,8.12,1.77,10.1,69.6,0.3513,0.3853,4.84,42.94,0.3607,0,1.134,1,0.7979,8.8719,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,1.7082,26.5,0.9696,0.4172,0.3673,0.0,0.3582,-281.4,0.0963,-10.25,275.8,1.04,10.3,0.4868,20.19,0.5487449999999999,0.0420099999999998,0.03417,6,64.21,115.66,24.76,0.7728,80.54
456,51,amateur_edge,driver,0.94,2,1.0,0.3575,0.6882,5.484157218967921,1.0,0,1,1,1,610.8,0.1015,0.75,1.02,7,1,9.53,1.81,10.8,62.5,0.5168,0.4601,7.66,40.02,0.393,0,1.2572,1,0.9631,5.2245,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.3188,24.6,0.9899,0.3623,0.7049,0.0,0.4717,127.54,0.115,1.53,11.0,7.85,8.0,0.3633,19.13,0.5487449999999999,0.0420099999999998,0.03417,15,69.44,120.42,23.27,0.7425,82.68
457,52,elite_edge,driver,0.7375,1,1.0,0.4833,0.4483,5.484157218967921,1.0,1,1,1,1,142.2,0.4322,0.65,0.934,5,1,10.2,1.86,10.9,69.4,0.5197,0.3938,5.27,24.02,0.4221,1,1.1891,1,0.8745,4.5579,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,2.255,11.0,0.8185,0.5357,0.7133,0.0,0.3753,-162.69,0.0984,-16.76,262.7,-2.15,16.9,0.3787,11.06,0.5487449999999999,0.0420099999999998,0.03417,13,85.63,147.78,23.95,0.5851,105.68
458,53,elite_edge,driver,0.835,1,0.95,0.5159,0.4003,5.484157218967921,1.0,2,1,1,1,449.8,0.1454,0.55,1.001,6,1,10.61,1.82,9.8,39.6,0.4444,0.3581,10.84,32.31,0.4696,0,1.1973,1,0.9016,2.9806,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,3.9037,24.7,0.9891,0.4905,0.5816,0.0,0.3007,135.35,0.0895,-11.13,298.8,6.12,12.7,0.3706,13.34,0.5487449999999999,0.0420099999999998,0.03417,11,85.28,145.47,28.18,0.6838,105.1
459,54,amateur_edge,driver,0.805,1,1.0,0.4663,0.4413,5.484157218967921,1.0,0,1,1,1,79.2,0.069,0.3,0.934,5,0,8.76,1.62,14.2,83.9,0.4148,0.4203,7.42,39.52,0.3686,0,0.9417,1,0.8046,5.3261,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,3.9099,18.2,0.9783,0.5417,0.6819,0.0,0.3818,-134.4,0.1051,0.55,172.8,-4.37,4.4,0.5507,21.38,0.5487449999999999,0.0420099999999998,0.03417,6,62.09,100.4,24.82,0.6313,77.79
460,55,amateur_edge,driver,0.955,2,0.95,0.3921,0.4967,5.484157218967921,1.0,0,1,1,1,501.4,0.2325,0.95,1.02,7,1,10.56,1.7,8.9,73.0,0.4365,0.4873,7.12,28.3,0.4532,0,1.5412,1,0.9811,3.9747,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,1.3805,14.6,0.9179,0.3979,0.3174,0.0,0.4544,147.14,0.1218,-8.11,334.0,16.63,18.5,0.4358,19.19,0.5487449999999999,0.0420099999999998,0.03417,19,66.78,113.64,22.23,0.7819,80.82
461,56,amateur_edge,driver,0.7975,1,1.0,0.4287,0.4301,5.484157218967921,1.0,1,1,1,1,446.8,0.3,0.7,1.02,7,0,10.84,1.65,11.4,46.0,0.4253,0.305,10.57,20.03,0.4932,1,1.0087,1,0.8971,1.895,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.7384,16.0,0.946,0.4013,0.4463,0.0,0.4671,90.59,0.0762,-1.54,197.9,-4.76,5.0,0.5762,18.87,0.5487449999999999,0.0420099999999998,0.03417,14,68.6,118.04,29.93,0.7454,81.28
462,57,amateur_edge,driver,0.82,2,1.0,0.473,0.4462,5.484157218967921,1.0,1,1,1,1,472.2,0.3549,0.9,1.02,7,1,10.92,1.71,11.6,71.8,0.3559,0.504,4.44,28.07,0.494,1,1.0037,1,0.9413,6.3221,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,5.3689,27.7,0.9513,0.3615,0.6994,0.0,0.4916,63.29,0.126,10.75,114.4,-4.87,11.8,0.5711,12.16,0.5487449999999999,0.0420099999999998,0.03417,18,62.95,104.19,23.91,0.7478,76.66
463,58,amateur_edge,driver,0.715,1,1.0,0.3771,0.4995,5.484157218967921,1.0,0,1,1,1,294.1,0.1307,0.4,0.8,3,0,10.3,1.75,15.2,59.2,0.4837,0.4082,11.11,43.14,0.5492,0,1.3134,1,0.7688,3.883,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,2.276,13.4,0.8891,0.6028,0.759,0.0,0.2213,1.53,0.1021,-1.7,345.1,6.38,6.6,0.4654,14.58,0.5487449999999999,0.0420099999999998,0.03417,8,70.38,121.52,25.35,0.6703,89.35
464,59,semi_pro_edge,driver,0.91,1,1.0,0.418,0.4457,5.484157218967921,1.0,3,0,1,1,94.6,0.1946,0.3,1.001,6,1,10.55,1.88,13.5,54.5,0.3323,0.4166,4.61,28.84,0.5156,0,1.4251,1,0.8914,6.256,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,3.2447,16.7,0.9579,0.5255,0.7748,0.0,0.2413,-236.06,0.1042,4.26,13.7,17.49,18.0,0.5949,20.32,0.5487449999999999,0.0420099999999998,0.03417,6,73.51,122.36,26.78,0.6816,90.16
465,60,amateur_edge,driver,0.94,1,0.95,0.4824,0.528,5.484157218967921,1.0,0,0,1,1,872.2,0.0722,0.4,1.02,7,1,9.9,1.81,9.5,72.9,0.5012,0.3179,8.49,23.13,0.3173,0,1.1762,1,0.9106,2.7244,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,3.4014,19.2,0.9882,0.4093,0.5687,0.0,0.2356,133.1,0.0795,-1.33,330.5,2.35,2.7,0.4041,23.78,0.5487449999999999,0.0420099999999998,0.03417,8,61.52,104.38,24.95,0.7205,72.98
466,61,amateur_edge,driver,0.925,2,1.0,0.4477,0.4969,5.484157218967921,1.0,1,1,1,1,391.1,0.3589,1.0,0.934,5,1,10.12,1.85,14.8,76.8,0.3492,0.3536,9.76,34.79,0.5499,1,1.678,1,0.9724,3.5645,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,3.372,6.5,0.6396,0.4239,0.6369,0.0,0.3787,31.79,0.0884,2.85,66.8,1.22,3.1,0.5622,14.92,0.5487449999999999,0.0420099999999998,0.03417,20,74.85,125.47,27.93,0.7929,88.1
467,62,amateur_edge,driver,0.7975,1,0.95,0.4763,0.4958,5.484157218967921,1.0,1,1,1,1,844.4,0.3841,0.4,0.867,4,1,9.2,1.8,8.6,69.9,0.3824,0.4323,3.4,35.04,0.536,1,0.7831,1,0.82,10.3059,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,1.9492,22.2,0.9999,0.5526,0.5434,0.0,0.4287,-20.01,0.1081,11.67,141.4,-14.61,18.7,0.4307,16.81,0.5487449999999999,0.0420099999999998,0.03417,8,60.7,101.19,24.41,0.8397,76.59
468,63,amateur_edge,driver,0.88,2,1.0,0.5235,0.6127,5.484157218967921,1.0,0,1,1,1,573.1,0.1769,1.0,0.8,3,1,10.24,1.82,15.5,49.1,0.4971,0.3677,3.2,35.64,0.3219,0,1.5891,1,0.91,11.1375,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,2.3602,8.1,0.7102,0.5997,0.7614,0.0,0.2329,-163.35,0.0919,-5.69,295.4,2.7,6.3,0.5873,15.13,0.5487449999999999,0.0420099999999998,0.03417,20,68.05,112.12,27.61,0.7922,83.68
469,64,amateur_edge,driver,0.7375,1,1.0,0.3109,0.5697,5.484157218967921,1.0,1,1,1,1,159.0,0.3187,0.7,0.867,4,1,8.8,1.69,12.3,55.3,0.334,0.4372,7.1,36.58,0.4953,1,1.0177,1,0.8342,5.1521,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.2355,24.6,0.9899,0.4591,0.6769,0.0,0.3359,-86.45,0.1093,-11.29,267.1,-0.57,11.3,0.4884,12.29,0.5487449999999999,0.0420099999999998,0.03417,14,69.53,114.94,26.31,0.6463,81.49
470,65,amateur_edge,driver,0.715,1,1.0,0.4931,0.41,5.484157218967921,1.0,2,1,1,1,627.7,0.1751,0.55,1.02,7,1,10.21,1.85,11.2,74.5,0.4203,0.3944,4.61,20.69,0.5423,0,1.2788,1,0.8825,4.4881,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,1.0011,25.1,0.9856,0.5183,0.158,0.0,0.4139,-207.37,0.0986,-13.93,301.3,8.47,16.3,0.3974,10.17,0.5487449999999999,0.0420099999999998,0.03417,11,60.0,100.07,26.95,0.7295,72.59
471,66,amateur_edge,driver,0.715,1,1.0,0.4276,0.696,5.484157218967921,1.0,2,1,1,1,303.4,0.1352,0.7,0.8,3,1,10.43,1.78,15.0,55.6,0.333,0.3046,5.3,28.48,0.3623,0,1.4694,1,0.818,5.3736,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,2.1596,8.8,0.7386,0.5791,0.4908,0.0,0.3887,83.28,0.0761,-1.34,330.2,2.34,2.7,0.5666,23.48,0.5487449999999999,0.0420099999999998,0.03417,14,66.74,111.46,28.45,0.7603,80.76
472,67,amateur_edge,driver,0.865,1,1.0,0.5259,0.6352,5.484157218967921,1.0,1,1,1,1,493.2,0.3827,0.25,0.8,3,1,10.92,1.71,11.9,84.2,0.3371,0.4614,3.38,38.08,0.5262,1,1.3533,1,0.778,11.2663,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.6824,11.0,0.8185,0.4596,0.6789,0.0,0.2823,134.18,0.1153,9.75,77.2,2.22,10.0,0.3575,13.66,0.5487449999999999,0.0420099999999998,0.03417,5,64.84,108.51,26.71,0.6299,77.71
473,68,amateur_edge,driver,0.7375,2,1.0,0.4377,0.4574,5.484157218967921,1.0,3,1,1,1,224.1,0.1247,0.75,0.934,5,1,8.27,1.82,14.5,46.8,0.3843,0.3396,9.34,26.23,0.3243,0,1.0933,1,0.8838,2.8084,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,1.8071,28.6,0.9347,0.4687,0.3625,0.0,0.3742,-154.46,0.0849,-8.0,268.2,-0.25,8.0,0.548,13.61,0.5487449999999999,0.0420099999999998,0.03417,15,60.0,103.09,28.11,0.712,70.74
474,69,amateur_edge,driver,0.8125,2,0.95,0.3697,0.6518,5.484157218967921,1.0,0,1,1,1,220.4,0.2875,0.75,0.934,5,1,8.16,1.83,16.2,55.3,0.5391,0.3363,8.5,30.16,0.4864,0,1.4081,1,0.904,3.5482,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.2292,6.4,0.635,0.3875,0.5211,0.0,0.4471,-98.5,0.0841,16.8,111.0,-6.45,18.0,0.354,11.01,0.5487449999999999,0.0420099999999998,0.03417,15,60.0,100.0,25.25,0.7059,71.84
475,70,amateur_edge,driver,0.7,1,0.95,0.438,0.5695,5.484157218967921,1.0,3,1,1,1,210.7,0.2189,0.65,1.02,7,1,10.28,1.74,17.1,50.3,0.3222,0.4982,11.95,38.58,0.5237,0,1.2938,1,0.8781,3.2285,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.2598,8.8,0.7386,0.4912,0.769,0.0,0.3581,33.59,0.1245,-11.61,253.7,-3.4,12.1,0.4302,10.54,0.5487449999999999,0.0420099999999998,0.03417,13,62.98,107.32,23.95,0.6548,80.48
476,71,amateur_edge,driver,0.8875,1,1.0,0.3654,0.4276,5.484157218967921,1.0,0,1,1,1,472.9,0.182,0.7,0.867,4,1,9.84,1.89,15.9,38.7,0.3783,0.4319,8.6,44.37,0.3138,0,1.3353,1,0.9003,5.1593,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,3.724,12.5,0.8646,0.5382,0.7232,0.0,0.4452,-198.02,0.108,-10.45,293.6,4.56,11.4,0.4461,20.31,0.5487449999999999,0.0420099999999998,0.03417,14,64.24,107.9,24.98,0.7254,77.22
477,72,amateur_edge,driver,0.79,1,1.0,0.3457,0.6903,5.484157218967921,1.0,1,1,1,1,917.5,0.4019,0.55,0.934,5,0,9.13,1.7,14.8,83.0,0.5377,0.3524,4.52,44.92,0.381,1,0.853,1,0.8498,9.9381,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,1.9011,28.7,0.9327,0.3854,0.419,0.0,0.4641,-293.25,0.0881,-5.28,200.2,-14.36,15.3,0.5781,17.3,0.5487449999999999,0.0420099999999998,0.03417,11,65.7,111.49,25.45,0.6613,80.6
478,73,amateur_edge,driver,0.9325,1,1.0,0.4255,0.5873,5.484157218967921,1.0,1,1,1,1,213.2,0.3694,0.3,0.8,3,1,10.36,1.74,10.6,74.5,0.355,0.5002,5.71,29.95,0.4305,1,1.22,1,0.8067,5.2452,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.0103,26.4,0.971,0.4112,0.7991,0.0,0.3257,-298.69,0.125,13.42,60.0,7.75,15.5,0.5661,17.61,0.5487449999999999,0.0420099999999998,0.03417,6,64.43,100.99,25.53,0.5706,79.89
479,74,amateur_edge,driver,0.745,1,0.95,0.3243,0.6811,5.484157218967921,1.0,1,1,1,1,578.9,0.4347,0.7,0.934,5,1,9.2,1.7,9.9,61.2,0.3001,0.4284,3.23,39.55,0.4634,1,1.3506,1,0.861,12.2446,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.1762,11.0,0.8185,0.4532,0.6685,0.0,0.2143,-267.35,0.1071,15.02,84.0,1.58,15.1,0.5375,18.58,0.5487449999999999,0.0420099999999998,0.03417,14,61.58,110.15,25.59,0.7641,75.01
480,75,elite_edge,driver,0.9025,1,1.0,0.3472,0.679,5.484157218967921,1.0,1,1,1,1,102.4,0.317,0.55,1.02,7,0,10.13,1.63,14.5,75.1,0.3105,0.3854,6.8,44.16,0.3083,1,1.2402,1,0.898,6.4941,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.3014,10.7,0.8085,0.4329,0.5918,0.0,0.3388,98.44,0.0964,-2.86,260.6,-0.47,2.9,0.5601,16.83,0.5487449999999999,0.0420099999999998,0.03417,11,93.46,159.05,23.87,0.716,118.43
481,76,amateur_edge,driver,0.8275,1,1.0,0.3453,0.4459,5.484157218967921,1.0,1,1,1,1,691.6,0.3749,0.6,0.8,3,1,10.02,1.9,11.8,83.1,0.5442,0.5245,10.38,38.92,0.5209,1,1.0177,1,0.8483,3.7495,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,5.1723,22.5,0.9996,0.3859,0.7387,0.0,0.2616,100.04,0.1311,18.33,99.8,-3.17,18.6,0.4392,13.09,0.5487449999999999,0.0420099999999998,0.03417,12,60.0,102.75,22.92,0.6591,72.55
482,77,amateur_edge,driver,0.7675,1,0.95,0.4837,0.4919,5.484157218967921,1.0,0,1,1,1,916.1,0.0885,0.4,0.867,4,0,9.65,1.69,8.7,52.4,0.4391,0.4629,10.66,42.1,0.5206,0,1.167,1,0.7968,3.9493,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,5.4854,26.3,0.9723,0.3796,0.6371,0.0,0.4246,-64.79,0.1157,2.98,74.2,0.84,3.1,0.4485,15.8,0.5487449999999999,0.0420099999999998,0.03417,8,61.68,104.86,24.71,0.7479,72.55
483,78,elite_edge,driver,0.7675,2,1.0,0.4456,0.559,5.484157218967921,1.0,3,1,1,1,15.9,0.1485,0.75,1.02,7,0,8.58,1.67,11.8,71.3,0.4086,0.3001,6.16,20.85,0.3484,0,1.311,1,0.9,3.3847,1,0.9449385797495198,0.0027499999999999,0.2560000000000144,0.5629999999999993,19.455369999999974,1,0.7058823529411764,4.5935,27.8,0.9495,0.4656,0.4456,0.0,0.2544,-113.26,0.075,1.36,6.4,12.12,12.2,0.5225,13.52,0.5487449999999999,0.0420099999999998,0.03417,15,96.37,158.77,27.41,0.7387,119.83
